Macrotrends Data Download

CME Japanese Yen JPY Futures #1 (JY1)

All contracts are Front Month | Calendar-Weighted Adjusted Prices,
Roll on First of Month | Continuous Contract History.

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2016-10-17,9649.0000
2016-10-18,9646.5000
2016-10-19,9689.0000
2016-10-20,9637.0000
2016-10-21,9648.5000
2016-10-24,9611.0000
2016-10-25,9611.0000
2016-10-26,9582.0000
2016-10-27,9513.0000
2016-10-28,9563.5000
2016-10-31,9545.5000
2016-11-01,9633.5000
2016-11-02,9692.0000
2016-11-03,9723.5000
2016-11-04,9709.5000
2016-11-07,9574.5000
2016-11-08,9532.5000
2016-11-09,9459.5000
2016-11-10,9373.0000
2016-11-11,9375.5000
2016-11-14,9226.5000
2016-11-15,9156.5000
2016-11-16,9170.5000
2016-11-17,9107.5000
2016-11-18,9047.0000
2016-11-21,9006.0000
2016-11-22,9005.0000
2016-11-23,8889.0000
2016-11-25,8849.1000
2016-11-28,8929.4000
2016-11-29,8935.9000
2016-11-30,8784.3000
2016-12-01,8813.0000
2016-12-02,8838.5000
2016-12-05,8833.0000
2016-12-06,8806.0000
2016-12-07,8822.5000
2016-12-08,8808.0000
2016-12-09,8718.0000
2016-12-12,8727.0000
2016-12-13,8715.0000
2016-12-14,8629.5000
2016-12-15,8515.0000
2016-12-16,8505.5000
2016-12-19,8561.0000
2016-12-20,8521.0000
2016-12-21,8536.5000
2016-12-22,8535.0000
2016-12-23,8563.5000
2016-12-27,8546.5000
2016-12-28,8566.5000
2016-12-29,8600.5000
2016-12-30,8597.0000
2017-01-03,8524.5000
2017-01-04,8526.5000
2017-01-05,8673.0000
2017-01-06,8566.5000
2017-01-09,8637.5000
2017-01-10,8658.0000
2017-01-11,8682.5000
2017-01-12,8737.0000
2017-01-13,8752.0000
2017-01-17,8891.5000
2017-01-18,8817.5000
2017-01-19,8726.0000
2017-01-20,8765.0000
2017-01-23,8863.5000
2017-01-24,8795.5000
2017-01-25,8816.0000
2017-01-26,8758.5000
2017-01-27,8704.0000
2017-01-30,8808.0000
2017-01-31,8883.0000
2017-02-01,8857.0000
2017-02-02,8881.0000
2017-02-03,8863.0000
2017-02-06,8954.5000
2017-02-07,8925.0000
2017-02-08,8930.0000
2017-02-09,8833.5000
2017-02-10,8825.5000
2017-02-13,8807.0000
2017-02-14,8764.0000
2017-02-15,8757.5000
2017-02-16,8845.5000
2017-02-17,8859.5000
2017-02-21,8809.5000
2017-02-22,8844.5000
2017-02-23,8881.1000
2017-02-24,8950.0000
2017-02-27,8890.6000
2017-02-28,8947.6000
2017-03-01,8838.0000
2017-03-02,8773.5000
2017-03-03,8803.0000
2017-03-06,8818.5000
2017-03-07,8809.0000
2017-03-08,8778.0000
2017-03-09,8743.5000
2017-03-10,8746.5000
2017-03-13,8750.5000
2017-03-14,8754.0000
2017-03-15,8852.5000
2017-03-16,8865.0000
2017-03-17,8910.5000
2017-03-20,8918.0000
2017-03-21,8969.0000
2017-03-22,9049.0000
2017-03-23,9034.0000
2017-03-24,9058.0000
2017-03-27,9075.0000
2017-03-28,9033.0000
2017-03-29,9035.0000
2017-03-30,8987.5000
2017-03-31,9011.5000
2017-04-03,9037.5000
2017-04-04,9062.5000
2017-04-05,9040.5000
2017-04-06,9053.5000
2017-04-07,9021.0000
2017-04-10,9036.5000
2017-04-11,9140.5000
2017-04-12,9136.5000
2017-04-13,9190.0000
2017-04-17,9215.0000
2017-04-18,9246.5000
2017-04-19,9221.0000
2017-04-20,9167.5000
2017-04-21,9176.5000
2017-04-24,9130.0000
2017-04-25,9020.5000
2017-04-26,8996.0000
2017-04-27,9007.0000
2017-04-28,8994.0000
2017-05-01,8957.0000
2017-05-02,8943.0000
2017-05-03,8894.0000
2017-05-04,8908.5000
2017-05-05,8893.0000
2017-05-08,8859.0000
2017-05-09,8763.0000
2017-05-10,8757.5000
2017-05-11,8793.0000
2017-05-12,8827.5000
2017-05-15,8808.0000
2017-05-16,8858.0000
2017-05-17,9010.0000
2017-05-18,8984.5000
2017-05-19,8987.0000
2017-05-22,9002.0000
2017-05-23,8957.5000
2017-05-24,8955.5000
2017-05-25,8959.1000
2017-05-26,9002.4000
2017-05-30,9054.3000
2017-05-31,9082.4000
2017-06-01,9026.5000
2017-06-02,9093.5000
2017-06-05,9093.0000
2017-06-06,9169.5000
2017-06-07,9144.5000
2017-06-08,9136.5000
2017-06-09,9116.0000
2017-06-12,9147.5000
2017-06-13,9133.0000
2017-06-14,9166.0000
2017-06-15,9057.0000
2017-06-16,9059.0000
2017-06-19,9001.5000
2017-06-20,9012.5000
2017-06-21,9018.0000
2017-06-22,9014.5000
2017-06-23,9021.5000
2017-06-26,8971.0000
2017-06-27,8949.5000
2017-06-28,8938.5000
2017-06-29,8952.5000
2017-06-30,8910.0000
2017-07-03,8845.0000
2017-07-05,8850.0000
2017-07-06,8856.0000
2017-07-07,8799.0000
2017-07-10,8794.5000
2017-07-11,8811.0000
2017-07-12,8854.0000
2017-07-13,8854.5000
2017-07-14,8908.5000
2017-07-17,8904.0000
2017-07-18,8956.0000
2017-07-19,8969.5000
2017-07-20,8952.5000
2017-07-21,9027.5000
2017-07-24,9022.0000
2017-07-25,8958.0000
2017-07-26,9004.0000
2017-07-27,9021.0000
2017-07-28,9060.5000
2017-07-31,9091.0000
2017-08-01,9085.0000
2017-08-02,9061.5000
2017-08-03,9104.5000
2017-08-04,9049.0000
2017-08-07,9046.5000
2017-08-08,9071.5000
2017-08-09,9119.5000
2017-08-10,9165.5000
2017-08-11,9189.5000
2017-08-14,9137.0000
2017-08-15,9057.0000
2017-08-16,9090.5000
2017-08-17,9129.0000
2017-08-18,9165.5000
2017-08-21,9198.0000
2017-08-22,9141.5000
2017-08-23,9183.5000
2017-08-24,9141.0000
2017-08-25,9161.5000
2017-08-28,9183.2000
2017-08-29,9139.6000
2017-08-30,9093.0000
2017-08-31,9130.5000
2017-09-01,9116.0000
2017-09-05,9249.5000
2017-09-06,9191.5000
2017-09-07,9244.5000
2017-09-08,9317.5000
2017-09-11,9185.5000
2017-09-12,9122.0000
2017-09-13,9074.5000
2017-09-14,9083.0000
2017-09-15,9056.5000
2017-09-18,9009.0000
2017-09-19,9006.5000
2017-09-20,8937.5000
2017-09-21,8917.0000
2017-09-22,8958.5000
2017-09-25,8995.5000
2017-09-26,8950.5000
2017-09-27,8904.5000
2017-09-28,8927.5000
2017-09-29,8920.0000
2017-10-02,8907.5000
2017-10-03,8885.0000
2017-10-04,8898.0000
2017-10-05,8889.0000
2017-10-06,8899.5000
2017-10-09,8901.5000
2017-10-10,8926.0000
2017-10-11,8922.0000
2017-10-12,8936.0000
2017-10-13,8962.5000
2017-10-16,8936.5000
2017-10-17,8937.5000
2017-10-18,8880.5000
2017-10-19,8898.5000
2017-10-20,8831.0000
2017-10-23,8814.0000
2017-10-24,8826.0000
2017-10-25,8813.5000
2017-10-26,8792.5000
2017-10-27,8806.5000
2017-10-30,8855.0000
2017-10-31,8813.5000
2017-11-01,8770.5000
2017-11-02,8787.5000
2017-11-03,8774.0000
2017-11-06,8804.5000
2017-11-07,8797.0000
2017-11-08,8803.0000
2017-11-09,8847.5000
2017-11-10,8816.5000
2017-11-13,8818.5000
2017-11-14,8830.0000
2017-11-15,8869.5000
2017-11-16,8861.0000
2017-11-17,8928.5000
2017-11-20,8884.5000
2017-11-21,8902.0000
2017-11-22,9004.5000
2017-11-24,8970.0000
2017-11-27,9025.0000
2017-11-28,8987.8000
2017-11-29,8977.8000
2017-11-30,8928.4000
2017-12-01,8976.0000
2017-12-04,8930.5000
2017-12-05,8931.5000
2017-12-06,8956.0000
2017-12-07,8891.0000
2017-12-08,8861.0000
2017-12-11,8859.0000
2017-12-12,8854.5000
2017-12-13,8939.5000
2017-12-14,8963.5000
2017-12-15,8933.0000
2017-12-18,8935.5000
2017-12-19,8902.0000
2017-12-20,8863.0000
2017-12-21,8870.5000
2017-12-22,8881.0000
2017-12-26,8891.5000
2017-12-27,8878.0000
2017-12-28,8894.0000
2017-12-29,8914.0000
2018-01-02,8940.5000
2018-01-03,8919.0000
2018-01-04,8900.0000
2018-01-05,8868.5000
2018-01-08,8874.0000
2018-01-09,8908.5000
2018-01-10,9012.0000
2018-01-11,9033.0000
2018-01-12,9034.5000
2018-01-16,9095.5000
2018-01-17,9029.0000
2018-01-18,9037.0000
2018-01-19,9069.0000
2018-01-22,9036.0000
2018-01-23,9090.5000
2018-01-24,9196.0000
2018-01-25,9164.0000
2018-01-26,9226.5000
2018-01-29,9203.5000
2018-01-30,9217.5000
2018-01-31,9189.0000
2018-02-01,9162.0000
2018-02-02,9091.5000
2018-02-05,9138.0000
2018-02-06,9167.0000
2018-02-07,9161.0000
2018-02-08,9204.5000
2018-02-09,9230.5000
2018-02-12,9220.5000
2018-02-13,9303.5000
2018-02-14,9356.5000
2018-02-15,9427.0000
2018-02-16,9421.5000
2018-02-20,9336.5000
2018-02-21,9292.0000
2018-02-22,9390.0000
2018-02-23,9392.8000
2018-02-26,9388.8000
2018-02-27,9356.1000
2018-02-28,9433.6000
2018-03-01,9479.5000
2018-03-02,9541.5000
2018-03-05,9482.0000
2018-03-06,9480.5000
2018-03-07,9494.5000
2018-03-08,9477.0000
2018-03-09,9430.0000
2018-03-12,9465.5000
2018-03-13,9444.0000
2018-03-14,9475.0000
2018-03-15,9473.5000
2018-03-16,9486.5000
2018-03-19,9497.5000
2018-03-20,9452.0000
2018-03-21,9480.0000
2018-03-22,9524.0000
2018-03-23,9595.5000
2018-03-26,9557.5000
2018-03-27,9527.5000
2018-03-28,9405.5000
2018-03-29,9443.5000
2018-04-02,9493.5000
2018-04-03,9427.5000
2018-04-04,9414.5000
2018-04-05,9350.0000
2018-04-06,9401.0000
2018-04-09,9405.5000
2018-04-10,9371.5000
2018-04-11,9391.0000
2018-04-12,9365.0000
2018-04-13,9346.5000
2018-04-16,9375.5000
2018-04-17,9380.5000
2018-04-18,9357.5000
2018-04-19,9344.0000
2018-04-20,9327.5000
2018-04-23,9237.5000
2018-04-24,9233.5000
2018-04-25,9176.0000
2018-04-26,9173.5000
2018-04-27,9200.0000
2018-04-30,9178.0000
2018-05-01,9134.0000
2018-05-02,9136.0000
2018-05-03,9181.0000
2018-05-04,9188.5000
2018-05-07,9194.0000
2018-05-08,9195.0000
2018-05-09,9138.0000
2018-05-10,9164.0000
2018-05-11,9170.0000
2018-05-14,9138.0000
2018-05-15,9079.0000
2018-05-16,9087.5000
2018-05-17,9045.5000
2018-05-18,9052.0000
2018-05-21,9015.5000
2018-05-22,9023.5000
2018-05-23,9099.0000
2018-05-24,9162.0000
2018-05-25,9163.6000
2018-05-29,9272.7000
2018-05-30,9231.1000
2018-05-31,9261.8000
2018-06-01,9198.0000
2018-06-04,9177.5000
2018-06-05,9176.0000
2018-06-06,9139.5000
2018-06-07,9177.5000
2018-06-08,9197.5000
2018-06-11,9151.5000
2018-06-12,9124.0000
2018-06-13,9106.5000
2018-06-14,9102.0000
2018-06-15,9098.5000
2018-06-18,9106.5000
2018-06-19,9142.0000
2018-06-20,9114.5000
2018-06-21,9157.0000
2018-06-22,9154.0000
2018-06-25,9191.5000
2018-06-26,9133.0000
2018-06-27,9125.0000
2018-06-28,9087.5000
2018-06-29,9067.5000
2018-07-02,9065.0000
2018-07-03,9091.5000
2018-07-05,9078.5000
2018-07-06,9097.0000
2018-07-09,9066.0000
2018-07-10,9025.0000
2018-07-11,8962.0000
2018-07-12,8928.0000
2018-07-13,8938.5000
2018-07-16,8942.5000
2018-07-17,8898.0000
2018-07-18,8896.5000
2018-07-19,8925.0000
2018-07-20,8998.5000
2018-07-23,9002.5000
2018-07-24,9024.0000
2018-07-25,9053.5000
2018-07-26,9020.0000
2018-07-27,9039.0000
2018-07-30,9036.5000
2018-07-31,8970.0000
2018-08-01,8991.0000
2018-08-02,8979.0000
2018-08-03,9014.0000
2018-08-06,9001.0000
2018-08-07,8999.0000
2018-08-08,9035.0000
2018-08-09,9027.5000
2018-08-10,9061.5000
2018-08-13,9055.0000
2018-08-14,9011.0000
2018-08-15,9062.5000
2018-08-16,9036.5000
2018-08-17,9059.0000
2018-08-20,9089.5000
2018-08-21,9073.0000
2018-08-22,9059.0000
2018-08-23,8998.5000
2018-08-24,9004.5000
2018-08-27,9012.5000
2018-08-28,9013.9000
2018-08-29,8987.3000
2018-08-30,9050.2000
2018-08-31,9064.6000
2018-09-04,9037.5000
2018-09-05,9034.0000
2018-09-06,9086.5000
2018-09-07,9067.5000
2018-09-10,9055.0000
2018-09-11,9023.5000
2018-09-12,9052.0000
2018-09-13,8997.5000
2018-09-14,8985.5000
2018-09-17,8997.0000
2018-09-18,8956.5000
2018-09-19,8965.5000
2018-09-20,8946.5000
2018-09-21,8940.5000
2018-09-24,8926.5000
2018-09-25,8908.5000
2018-09-26,8916.0000
2018-09-27,8867.0000
2018-09-28,8854.0000
2018-10-01,8821.5000
2018-10-02,8844.0000
2018-10-03,8792.0000
2018-10-04,8827.0000
2018-10-05,8835.5000
2018-10-08,8893.5000
2018-10-09,8890.5000
2018-10-10,8925.5000
2018-10-11,8974.5000
2018-10-12,8970.5000
2018-10-15,8979.0000
2018-10-16,8955.0000
2018-10-17,8929.0000
2018-10-18,8951.0000
2018-10-19,8918.5000
2018-10-22,8900.5000
2018-10-23,8926.5000
2018-10-24,8929.0000
2018-10-25,8913.5000
2018-10-26,8973.5000
2018-10-29,8931.5000
2018-10-30,8883.0000
2018-10-31,8875.5000
2018-11-01,8899.5000
2018-11-02,8854.5000
2018-11-05,8858.5000
2018-11-06,8843.5000
2018-11-07,8847.0000
2018-11-08,8795.0000
2018-11-09,8810.5000
2018-11-12,8805.5000
2018-11-13,8805.0000
2018-11-14,8832.5000
2018-11-15,8822.5000
2018-11-16,8881.0000
2018-11-19,8903.5000
2018-11-20,8885.5000
2018-11-21,8858.0000
2018-11-23,8876.5000
2018-11-26,8812.0000
2018-11-27,8815.1000
2018-11-28,8848.5000
2018-11-29,8867.9000
2018-11-30,8869.1000
2018-12-03,8878.0000
2018-12-04,8947.0000
2018-12-05,8916.0000
2018-12-06,8958.0000
2018-12-07,8956.5000
2018-12-10,8910.5000
2018-12-11,8894.5000
2018-12-12,8907.5000
2018-12-13,8872.5000
2018-12-14,8898.0000
2018-12-17,8940.5000
2018-12-18,8957.0000
2018-12-19,8969.5000
2018-12-20,9064.5000
2018-12-21,9047.5000
2018-12-24,9123.0000
2018-12-26,9041.5000
2018-12-27,9083.5000
2018-12-28,9110.5000
2018-12-31,9171.0000
2019-01-02,9210.5000
2019-01-03,9334.5000
2019-01-04,9267.5000
2019-01-07,9259.0000
2019-01-08,9254.5000
2019-01-09,9285.0000
2019-01-10,9270.0000
2019-01-11,9263.0000
2019-01-14,9288.0000
2019-01-15,9255.5000
2019-01-16,9226.5000
2019-01-17,9194.5000
2019-01-18,9150.0000
2019-01-22,9190.5000
2019-01-23,9163.5000
2019-01-24,9153.0000
2019-01-25,9157.0000
2019-01-28,9180.0000
2019-01-29,9185.5000
2019-01-30,9213.5000
2019-01-31,9215.5000
2019-02-01,9161.5000
2019-02-04,9127.0000
2019-02-05,9121.5000
2019-02-06,9121.0000
2019-02-07,9130.0000
2019-02-08,9134.0000
2019-02-11,9082.5000
2019-02-12,9072.5000
2019-02-13,9032.0000
2019-02-14,9071.0000
2019-02-15,9073.0000
2019-02-19,9055.5000
2019-02-20,9040.0000
2019-02-21,9051.5000
2019-02-22,9049.0000
2019-02-25,9025.8000
2019-02-26,9089.6000
2019-02-27,9058.0000
2019-02-28,9039.1000
2019-03-01,9002.0000
2019-03-04,9022.5000
2019-03-05,9010.0000
2019-03-06,9016.0000
2019-03-07,9036.5000
2019-03-08,9073.0000
2019-03-11,9059.5000
2019-03-12,9054.5000
2019-03-13,9073.5000
2019-03-14,9014.5000
2019-03-15,9034.5000
2019-03-18,9041.5000
2019-03-19,9039.0000
2019-03-20,9102.5000
2019-03-21,9089.0000
2019-03-22,9146.0000
2019-03-25,9145.5000
2019-03-26,9107.5000
2019-03-27,9117.5000
2019-03-28,9099.5000
2019-03-29,9078.5000
2019-04-01,9031.0000
2019-04-02,9030.0000
2019-04-03,9023.0000
2019-04-04,9010.0000
2019-04-05,9002.0000
2019-04-08,9016.5000
2019-04-09,9049.5000
2019-04-10,9058.5000
2019-04-11,8999.5000
2019-04-12,8966.5000
2019-04-15,8971.5000
2019-04-16,8972.0000
2019-04-17,8965.5000
2019-04-18,8970.0000
2019-04-22,8972.5000
2019-04-23,8980.0000
2019-04-24,8937.5000
2019-04-25,8990.5000
2019-04-26,8990.5000
2019-04-29,8980.5000
2019-04-30,9009.5000
2019-05-01,8990.0000
2019-05-02,8999.0000
2019-05-03,9031.0000
2019-05-06,9046.0000
2019-05-07,9098.0000
2019-05-08,9108.5000
2019-05-09,9143.0000
2019-05-10,9124.0000
2019-05-13,9171.0000
2019-05-14,9146.0000
2019-05-15,9152.0000
2019-05-16,9124.0000
2019-05-17,9102.0000
2019-05-20,9112.0000
2019-05-21,9058.0000
2019-05-22,9085.0000
2019-05-23,9149.5000
2019-05-24,9158.5000
2019-05-28,9160.6000
2019-05-29,9176.0000
2019-05-30,9177.7000
2019-05-31,9288.1000
2019-06-03,9330.0000
2019-06-04,9327.5000
2019-06-05,9294.5000
2019-06-06,9291.0000
2019-06-07,9314.0000
2019-06-10,9291.0000
2019-06-11,9284.5000
2019-06-12,9283.0000
2019-06-13,9295.5000
2019-06-14,9275.0000
2019-06-17,9274.0000
2019-06-18,9284.0000
2019-06-19,9324.0000
2019-06-20,9382.0000
2019-06-21,9368.0000
2019-06-24,9375.5000
2019-06-25,9390.5000
2019-06-26,9330.0000
2019-06-27,9334.0000
2019-06-28,9331.0000
2019-07-01,9270.5000
2019-07-02,9325.0000
2019-07-03,9324.0000
2019-07-05,9258.5000
2019-07-08,9244.5000
2019-07-09,9232.5000
2019-07-10,9269.5000
2019-07-11,9264.0000
2019-07-12,9318.5000
2019-07-15,9311.0000
2019-07-16,9272.5000
2019-07-17,9293.5000
2019-07-18,9343.5000
2019-07-19,9317.0000
2019-07-22,9309.0000
2019-07-23,9273.5000
2019-07-24,9277.0000
2019-07-25,9229.0000
2019-07-26,9232.5000
2019-07-29,9224.5000
2019-07-30,9240.5000
2019-07-31,9223.5000
2019-08-01,9344.0000
2019-08-02,9413.5000
2019-08-05,9460.0000
2019-08-06,9415.5000
2019-08-07,9451.0000
2019-08-08,9462.0000
2019-08-09,9496.5000
2019-08-12,9523.5000
2019-08-13,9397.0000
2019-08-14,9467.0000
2019-08-15,9445.5000
2019-08-16,9429.0000
2019-08-19,9398.0000
2019-08-20,9423.5000
2019-08-21,9399.0000
2019-08-22,9413.0000
2019-08-23,9512.0000
2019-08-26,9431.5000
2019-08-27,9478.6000
2019-08-28,9467.2000
2019-08-29,9422.0000
2019-08-30,9467.4000
2019-09-03,9497.5000
2019-09-04,9464.5000
2019-09-05,9412.5000
2019-09-06,9418.5000
2019-09-09,9394.5000
2019-09-10,9370.5000
2019-09-11,9338.5000
2019-09-12,9303.5000
2019-09-13,9303.0000
2019-09-16,9314.0000
2019-09-17,9300.0000
2019-09-18,9286.5000
2019-09-19,9317.5000
2019-09-20,9340.5000
2019-09-23,9358.5000
2019-09-24,9395.5000
2019-09-25,9326.0000
2019-09-26,9326.0000
2019-09-27,9320.5000
2019-09-30,9298.0000
2019-10-01,9328.5000
2019-10-02,9373.5000
2019-10-03,9397.5000
2019-10-04,9399.5000
2019-10-07,9360.5000
2019-10-08,9376.5000
2019-10-09,9338.0000
2019-10-10,9303.5000
2019-10-11,9251.0000
2019-10-14,9265.0000
2019-10-15,9221.5000
2019-10-16,9227.5000
2019-10-17,9234.0000
2019-10-18,9252.5000
2019-10-21,9239.0000
2019-10-22,9251.5000
2019-10-23,9232.5000
2019-10-24,9234.0000
2019-10-25,9227.0000
2019-10-28,9200.0000
2019-10-29,9215.5000
2019-10-30,9201.5000
2019-10-31,9282.5000
2019-11-01,9258.5000
2019-11-04,9226.5000
2019-11-05,9175.5000
2019-11-06,9199.5000
2019-11-07,9165.5000
2019-11-08,9179.0000
2019-11-11,9189.0000
2019-11-12,9194.5000
2019-11-13,9209.5000
2019-11-14,9241.5000
2019-11-15,9203.0000
2019-11-18,9217.5000
2019-11-19,9226.5000
2019-11-20,9218.0000
2019-11-21,9214.0000
2019-11-22,9216.0000
2019-11-25,9197.3000
2019-11-26,9202.8000
2019-11-27,9167.6000
2019-11-29,9191.3000
2019-12-02,9238.5000
2019-12-03,9271.5000
2019-12-04,9239.0000
2019-12-05,9254.0000
2019-12-06,9269.0000
2019-12-09,9264.0000
2019-12-10,9256.0000
2019-12-11,9274.0000
2019-12-12,9201.5000
2019-12-13,9201.0000
2019-12-16,9178.0000
2019-12-17,9185.5000
2019-12-18,9177.0000
2019-12-19,9199.0000
2019-12-20,9182.0000
2019-12-23,9189.0000
2019-12-24,9187.5000
2019-12-26,9163.5000
2019-12-27,9177.5000
2019-12-30,9225.0000
2019-12-31,9245.5000
2020-01-02,9248.5000
2020-01-03,9293.5000
2020-01-06,9255.5000
2020-01-07,9248.0000
2020-01-08,9188.5000
2020-01-09,9162.5000
2020-01-10,9161.5000
2020-01-13,9127.5000
2020-01-14,9121.5000
2020-01-15,9126.5000
2020-01-16,9107.0000
2020-01-17,9106.0000
2020-01-21,9134.5000
2020-01-22,9126.0000
2020-01-23,9154.0000
2020-01-24,9177.0000
2020-01-27,9204.5000
2020-01-28,9185.5000
2020-01-29,9192.5000
2020-01-30,9213.5000
2020-01-31,9249.5000
2020-02-03,9222.0000
2020-02-04,9151.5000
2020-02-05,9123.5000
2020-02-06,9110.5000
2020-02-07,9129.5000
2020-02-10,9132.5000
2020-02-11,9128.0000
2020-02-12,9100.0000
2020-02-13,9121.0000
2020-02-14,9124.0000
2020-02-18,9114.5000
2020-02-19,8974.5000
2020-02-20,8934.5000
2020-02-21,8970.0000
2020-02-24,9039.0000
2020-02-25,9102.3000
2020-02-26,9099.7000
2020-02-27,9129.2000
2020-02-28,9314.4000
2020-03-02,9316.5000
2020-03-03,9364.0000
2020-03-04,9356.0000
2020-03-05,9436.0000
2020-03-06,9543.0000
2020-03-09,9832.5000
2020-03-10,9549.5000
2020-03-11,9595.5000
2020-03-12,9538.0000
2020-03-13,9301.0000
2020-03-16,9479.5000
2020-03-17,9316.5000
2020-03-18,9306.5000
2020-03-19,9092.5000
2020-03-20,9036.0000
2020-03-23,9017.5000
2020-03-24,9024.0000
2020-03-25,9025.0000
2020-03-26,9193.0000
2020-03-27,9319.5000
2020-03-30,9297.0000
2020-03-31,9319.5000
2020-04-01,9352.5000
2020-04-02,9293.0000
2020-04-03,9254.5000
2020-04-06,9186.5000
2020-04-07,9206.0000
2020-04-08,9208.0000
2020-04-09,9244.5000
2020-04-13,9319.5000
2020-04-14,9347.0000
2020-04-15,9320.5000
2020-04-16,9303.0000
2020-04-17,9305.0000
2020-04-20,9301.0000
2020-04-21,9288.5000
2020-04-22,9293.0000
2020-04-23,9300.5000
2020-04-24,9316.0000
2020-04-27,9332.0000
2020-04-28,9366.0000
2020-04-29,9388.0000
2020-04-30,9333.0000
2020-05-01,9363.5000
2020-05-04,9375.0000
2020-05-05,9395.5000
2020-05-06,9434.0000
2020-05-07,9413.5000
2020-05-08,9379.5000
2020-05-11,9284.5000
2020-05-12,9327.0000
2020-05-13,9350.5000
2020-05-14,9329.5000
2020-05-15,9324.0000
2020-05-18,9314.5000
2020-05-19,9284.0000
2020-05-20,9307.0000
2020-05-21,9296.5000
2020-05-22,9299.0000
2020-05-26,9304.8000
2020-05-27,9293.1000
2020-05-28,9299.9000
2020-05-29,9287.3000
2020-06-01,9308.5000
2020-06-02,9213.5000
2020-06-03,9195.5000
2020-06-04,9179.0000
2020-06-05,9137.0000
2020-06-08,9246.0000
2020-06-09,9297.0000
2020-06-10,9351.0000
2020-06-11,9376.5000
2020-06-12,9321.5000
2020-06-15,9332.0000
2020-06-16,9334.5000
2020-06-17,9350.5000
2020-06-18,9372.5000
2020-06-19,9369.0000
2020-06-22,9363.5000
2020-06-23,9403.5000
2020-06-24,9362.0000
2020-06-25,9337.5000
2020-06-26,9339.0000
2020-06-29,9294.5000
2020-06-30,9271.0000
2020-07-01,9312.5000
2020-07-02,9303.0000
2020-07-06,9329.0000
2020-07-07,9308.5000
2020-07-08,9336.0000
2020-07-09,9335.5000
2020-07-10,9360.0000
2020-07-13,9330.0000
2020-07-14,9335.5000
2020-07-15,9356.0000
2020-07-16,9319.0000
2020-07-17,9356.0000
2020-07-20,9325.5000
2020-07-21,9371.5000
2020-07-22,9330.5000
2020-07-23,9374.5000
2020-07-24,9439.5000
2020-07-27,9495.0000
2020-07-28,9520.5000
2020-07-29,9524.5000
2020-07-30,9542.5000
2020-07-31,9459.5000
2020-08-03,9439.5000
2020-08-04,9458.0000
2020-08-05,9471.5000
2020-08-06,9475.0000
2020-08-07,9443.0000
2020-08-10,9442.0000
2020-08-11,9378.5000
2020-08-12,9361.0000
2020-08-13,9356.0000
2020-08-14,9387.0000
2020-08-17,9433.5000
2020-08-18,9490.0000
2020-08-19,9445.0000
2020-08-20,9457.5000
2020-08-21,9452.5000
2020-08-24,9439.5000
2020-08-25,9405.0000
2020-08-26,9436.0000
2020-08-27,9385.7000
